Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
  0.00      0.09     0.00    12288     0.00     0.11  std::_Rb_tree<std::string, std::pair<std::string const, unsigned long long>, std::_Select1st<std::pair<std::string const, unsigned long long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > >::erase(std::_Rb_tree_iterator<std::pair<std::string const, unsigned long long> >, std::_Rb_tree_iterator<std::pair<std::string const, unsigned long long> >)
  0.00      0.09     0.00       16     0.00     0.00  std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_M_rightmost()
  0.00      0.09     0.00       16     0.00     0.00  std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_S_key(std::_Rb_tree_node_base const*)
  0.00      0.09     0.00       16     0.00     0.00  std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_S_value(std::_Rb_tree_node_base const*)
  0.00      0.09     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned int const, int> > >::allocate(unsigned long, void const*)
  0.00      0.09     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<std::pair<unsigned int const, int> >::construct(std::pair<unsigned int const, int>*, std::pair<unsigned int const, int> const&)
  0.00      0.09     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<std::pair<unsigned int const, int> >::new_allocator()
  0.00      0.09     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<std::pair<unsigned int const, int> >::~new_allocator()
  0.00      0.09     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned int const, int> > >::max_size() const
  0.00      0.09     0.00        9     0.00     0.00  std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::get_allocator() const
  0.00      0.09     0.00        9     0.00     0.00  std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_M_get_Node_allocator() const
  0.00      0.09     0.00        9     0.00     0.00  std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::size() const
  0.00      0.09     0.00        9     0.00     0.00  std::allocator<std::pair<unsigned int const, int> >::allocator<std::_Rb_tree_node<std::pair<unsigned int const, int> > >(std::allocator<std::_Rb_tree_node<std::pair<unsigned int const, int> > > const&)
  0.00      0.09     0.00        9     0.00     0.00  std::allocator<std::pair<unsigned int const, int> >::~allocator()
  0.00      0.09     0.00        9     0.00     0.00  std::_Rb_tree_const_iterator<std::pair<unsigned int const, int> >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<unsigned int const, int> > const&)
  0.00      0.09     0.00        9     0.00     0.02  std::map<unsigned int, int, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::insert(std::_Rb_tree_iterator<std::pair<unsigned int const, int> >, std::pair<unsigned int const, int> const&)
  0.00      0.09     0.00        9     0.00     0.00  std::pair<unsigned int const, int>::pair(unsigned int const&, int const&)
  0.00      0.09     0.00        9     0.00     0.01  std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<unsigned int const, int> const&)
  0.00      0.09     0.00        9     0.00     0.00  std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_M_get_node()
  0.00      0.09     0.00        9     0.00     0.00  std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_M_create_node(std::pair<unsigned int const, int> const&)
  0.00      0.09     0.00        9     0.00     0.02  std::_Rb_tree<unsigned int, std::pair<unsigned int const, int>, std::_Select1st<std::pair<unsigned int const, int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, int> > >::_M_insert_unique_(std::_Rb_tree_const_iterator<std::pair<unsigned int const, int> >, std::pair<unsigned int const, int> const&)
  0.00      0.09     0.00        9     0.00     0.00  std::pair<unsigned int const, int>* std::__addressof<std::pair<unsigned int const, int> >(std::pair<unsigned int const, int>&)
  0.00      0.09     0.00        8     0.00     0.00  __gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >::base() const
  0.00      0.09     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<yfs_client::dir>::max_size() const
  0.00      0.09     0.00        6     0.00     0.00  std::_Vector_base<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_get_Tp_allocator()
  0.00      0.09     0.00        4     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<yfs_client::dir> >::max_size(std::allocator<yfs_client::dir> const&)
  0.00      0.09     0.00        4     0.00     0.00  __gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >::__normal_iterator(yfs_client::dir* const&)
  0.00      0.09     0.00        4     0.00     0.00  std::_Vector_base<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_get_Tp_allocator() const
  0.00      0.09     0.00        4     0.00     0.00  std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::max_size() const
  0.00      0.09     0.00        4     0.00     0.03  yfs_client::dir* std::__uninitialized_copy<false>::__uninit_copy<yfs_client::dir*, yfs_client::dir*>(yfs_client::dir*, yfs_client::dir*, yfs_client::dir*)
  0.00      0.09     0.00        4     0.00     0.03  yfs_client::dir* std::uninitialized_copy<yfs_client::dir*, yfs_client::dir*>(yfs_client::dir*, yfs_client::dir*, yfs_client::dir*)
  0.00      0.09     0.00        4     0.00     0.03  yfs_client::dir* std::__uninitialized_copy_a<yfs_client::dir*, yfs_client::dir*, yfs_client::dir>(yfs_client::dir*, yfs_client::dir*, yfs_client::dir*, std::allocator<yfs_client::dir>&)
  0.00      0.09     0.00        4     0.00     0.03  yfs_client::dir* std::__uninitialized_move_if_noexcept_a<yfs_client::dir*, yfs_client::dir*, std::allocator<yfs_client::dir> >(yfs_client::dir*, yfs_client::dir*, yfs_client::dir*, std::allocator<yfs_client::dir>&)
  0.00      0.09     0.00        3     0.00     0.12  yfs_client::dir::dir(yfs_client::dir const&)
  0.00      0.09     0.00        3     0.00     0.05  yfs_client::dir::~dir()
  0.00      0.09     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long long> > >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long long> > > const&)
  0.00      0.09     0.00        3     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long long> > >::allocator(std::allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long long> > > const&)
  0.00      0.09     0.00        3     0.00     0.12  std::map<std::string, unsigned long long, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > >::map(std::map<std::string, unsigned long long, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > > const&)
  0.00      0.09     0.00        3     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, unsigned long long>, std::_Select1st<std::pair<std::string const, unsigned long long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > >::_Rb_tree_impl<std::less<std::string>, false>::_Rb_tree_impl(std::less<std::string> const&, std::allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long long> > > const&)
  0.00      0.09     0.00        3     0.00     0.12  std::_Rb_tree<std::string, std::pair<std::string const, unsigned long long>, std::_Select1st<std::pair<std::string const, unsigned long long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > >::_Rb_tree(std::_Rb_tree<std::string, std::pair<std::string const, unsigned long long>, std::_Select1st<std::pair<std::string const, unsigned long long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > > const&)
  0.00      0.09     0.00        2     0.00     0.00  yfs_client::dir::dir(unsigned long long)
  0.00      0.09     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<yfs_client::dir>::allocate(unsigned long, void const*)
  0.00      0.09     0.00        2     0.00     0.12  __gnu_cxx::new_allocator<yfs_client::dir>::construct(yfs_client::dir*, yfs_client::dir const&)
  0.00      0.09     0.00        2     0.00     0.12  void __gnu_cxx::__alloc_traits<std::allocator<yfs_client::dir> >::construct<yfs_client::dir>(std::allocator<yfs_client::dir>&, yfs_client::dir*, yfs_client::dir const&)
  0.00      0.09     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >::difference_type __gnu_cxx::operator-<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >(__gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > > const&, __gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > > const&)
  0.00      0.09     0.00        2     0.00     0.00  std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_check_len(unsigned long, char const*) const
  0.00      0.09     0.00        2     0.00     0.02  void std::_Destroy_aux<false>::__destroy<yfs_client::dir*>(yfs_client::dir*, yfs_client::dir*)
  0.00      0.09     0.00        2     0.00     0.00  std::_Vector_base<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_allocate(unsigned long)
  0.00      0.09     0.00        2     0.00     0.00  std::_Vector_base<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_deallocate(yfs_client::dir*, unsigned long)
  0.00      0.09     0.00        2     0.00     0.21  std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_insert_aux(__gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >, yfs_client::dir const&)
  0.00      0.09     0.00        2     0.00     0.00  std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::end()
  0.00      0.09     0.00        2     0.00     0.00  std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::begin()
  0.00      0.09     0.00        2     0.00     0.21  std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::push_back(yfs_client::dir const&)
  0.00      0.09     0.00        2     0.00     0.00  yfs_client::dir* std::__addressof<yfs_client::dir>(yfs_client::dir&)
  0.00      0.09     0.00        2     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.09     0.00        2     0.00     0.02  void std::_Destroy<yfs_client::dir*>(yfs_client::dir*, yfs_client::dir*)
  0.00      0.09     0.00        2     0.00     0.02  void std::_Destroy<yfs_client::dir*, yfs_client::dir>(yfs_client::dir*, yfs_client::dir*, std::allocator<yfs_client::dir>&)
  0.00      0.09     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN10yfs_clientC2Ev
  0.00      0.09     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN13extent_clientC2Ev
  0.00      0.09     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN13extent_serverC2Ev
  0.00      0.09     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN4diskC2Ev
